Chrom,Midpoint,Exp
chrI,13317586,12.700871063071213
chrI,13317339,4.900377331767597
chrIII,13317212,61.196462231765125
chrIII,13316926,91.85984898491859
chrV,13316071,81.48601205949225
chrV,13315939,57.20935798976386
chrIV,13315414,44.71861191364044
chrII,13315239,63.3906540511294
chrIV,13315234,33.45082084701392
chrIV,13315116,84.52016327173365
chrII,13314910,70.46748339061378
chrIV,13314844,4.703733337699752
chrIII,13314810,10.964020780495403
chrV,13314525,32.20920543751825
chrIII,13314051,46.08071846835099
chrV,13313688,48.03315647229713
chrIII,13313663,82.81162196812518
chrIII,13313494,47.52087543398049
chrX,13313298,7.900961725138686
chrIII,13313064,40.131552679504566
chrX,13313036,49.88151868248314
chrIV,13312970,20.04683409572475
chrIII,13312892,66.66626685114741
chrIV,13312723,25.7154530721462
chrIII,13312709,62.53302893961439
chrII,13312554,13.850677903768156
chrIV,13312458,67.75639420641922
chrI,13312449,72.45940718847757
chrIII,13312420,63.11906252367942
chrIII,13311948,60.22599137710396
chrII,13311697,43.29142532630841
chrIII,13311287,26.28836544697768
chrI,13311275,17.748807897534483
chrIV,13311131,76.82802044468919
chrIII,13311127,29.502194888997188
chrII,13311110,75.64049505372778
chrII,13310876,53.01732161420261
chrIII,13310460,25.90474372571199
chrII,13310211,52.67526416978479
chrII,13310148,16.435408801614294
chrIV,13309949,64.9742851303406
chrV,13309885,61.085448050401254
chrI,13309876,59.70871502756505
chrV,13309775,25.427678810153246
chrI,13309670,52.03759041034413
chrIII,13309601,68.01451964773254
chrI,13309577,54.25019767311747
chrX,13309400,30.670773237312307
chrI,13309319,35.14199997977976
chrIV,13309283,31.076936171871093
chrIII,13309235,28.67801677165381
chrI,13309150,55.159415454469105
chrII,13309117,24.856751018385957
chrI,13309087,34.524460647103666
chrI,13308937,62.31650073331627
chrIV,13308805,46.23620077419468
chrI,13308724,42.57329594100262
chrIV,13308689,55.67433123483495
chrIII,13308512,41.62435163233184
chrIV,13308474,86.539470148557
chrIV,13308392,72.82952094686853
chrIII,13308331,66.1158262019408
chrII,13308322,98.66305857877671
chrI,13308288,85.39383660548035
chrIII,13308141,49.25760508735583
chrIV,13308081,48.46059220823508
chrIV,13307981,29.788072268849817
chrIII,13307952,98.58064883579803
chrI,13307663,29.723230527613026
chrV,13307661,5.727857329615111
chrIII,13307598,12.305842421927998
chrII,13307528,41.47724337947135
chrX,13307177,76.46097539970431
chrIV,13307139,41.30300036162238
chrII,13307036,59.72103473799091
chrIV,13307029,22.7178740737973
chrX,13306738,99.03209821096796
chrIV,13306473,46.62724639260318
chrII,13306458,56.40714914541788
chrI,13306289,21.760247428192244
chrII,13306161,82.77771089859863
chrI,13305944,4.592429045816874
chrIV,13305452,71.80130871930533
chrX,13304445,89.8444859577392
chrII,13304404,59.92655091737074
chrII,13304108,17.434591334897718
chrI,13303170,91.30723925167457
chrI,13302824,26.96938617423186
chrI,13302527,98.17496820616688
chrI,13302461,14.369342748852503
chrI,13302391,88.39576534690121
chrII,13302386,40.77751789975039
chrX,13302262,72.38916744984355
chrI,13302231,2.181930049595546
chrIV,13302213,98.48519621583598
chrII,13302122,76.02090459915813
chrI,13302111,16.23461732884372
chrII,13302018,40.21775662897963
chrIII,13301849,74.47250853435932
chrIV,13301796,48.704809981803905
chrX,13301738,82.68942552837305
chrX,13301485,99.51307961134493
chrX,13301179,19.60792824507854
chrI,13301176,4.1211059515241075
chrIII,13301085,19.948833328353214
chrV,13300774,42.69595424535726
chrII,13300306,38.10888152495409
chrIII,13299940,97.64912461363686
chrIII,13299799,43.018478703843655
chrIII,13299634,3.1931106421410673
chrX,13298484,76.41355596517558
chrI,13298472,93.32329665232675
chrX,13298430,52.760216702978944
chrX,13298214,72.80670845309824
chrIII,13297945,28.803471911347717
chrIV,13297594,6.895547424624024
chrI,13297002,16.034448916165022
chrI,13296907,44.92647693998459
chrII,13296329,42.0336446072563
chrV,13296283,37.18797858122342
chrIV,13296160,70.09956906691875
chrX,13295948,63.968252707710555
chrIII,13294737,83.93945928022161
chrIV,13294630,32.84033488825464
chrII,13294591,82.48161090805677
chrII,13294071,19.001711726272397
chrIV,13293706,66.59130629440705
chrI,13293649,22.29312814766972
chrII,13293346,85.8255541197542
chrII,13292851,62.222670077421014
chrII,13292814,97.95176608747391
chrI,13292775,72.64291355978906
chrII,13292667,58.57210818108507
chrIV,13292665,82.41161760618954
chrII,13292493,98.49072911448991
chrII,13292333,68.13578744979196
chrI,13292282,74.96759138123558
chrIV,13292210,85.66770560251281
chrII,13292147,84.5009872875742
chrII,13292132,9.288554935165516
chrX,13292075,24.29375008790558
chrIII,13292004,70.43810488357869
chrV,13291866,35.20655220235121
chrIV,13291817,1.150086788837602
chrIV,13291768,88.50323064500299
chrIII,13291732,98.4242860660051
chrIII,13291485,30.05216246526582
chrIV,13290944,77.55308861098553
chrIII,13290851,44.32163307740522
chrX,13290695,13.127647543191348
chrIII,13290647,38.06185753266006
chrIV,13290496,61.53435905746241
chrIV,13290241,65.69434362500034
chrIV,13289928,57.65308497363301
chrIII,13289811,77.48317462257477
chrIV,13288619,32.31618762750442
chrII,13288535,62.63426972447267
chrIV,13288265,18.240308300853208
chrII,13288139,34.16819166011844
chrIV,13287972,94.33619556964814
chrII,13287972,96.47419817849216
chrI,13287873,53.0545905958893
chrV,13287870,47.29207070291493
chrI,13287503,43.26268695573272
chrIII,13287478,54.36981151547259
chrIII,13287296,98.67288912483005
chrIV,13286949,34.25392874158371
chrI,13286909,28.081602249215464
chrI,13286787,7.762583838473914
chrIII,13286773,57.986751308132575
chrII,13286251,17.057297736631153
chrII,13286064,16.614567143486838
chrII,13285970,65.39389362231792
chrII,13285772,61.5404908472581
chrIV,13285532,55.70093849625311
chrIII,13285411,28.511266576459494
chrII,13285289,79.11974612906414
chrIII,13285266,71.1090332891724
chrII,13285188,92.1664228643752
chrIV,13285133,63.639362762696415
chrIV,13285022,93.82267120755715
chrIII,13284994,93.9446021575256
chrIV,13284871,97.76851442673576
chrIII,13284834,9.950941709919894
chrX,13284623,56.00234007810342
chrIV,13284515,4.939568661696315
chrV,13284440,62.732987458818386
chrIV,13284265,48.860916243042745
chrI,13284242,33.74422082033867
chrIV,13284182,20.2798823413431
chrI,13284051,77.89644971343408
chrIV,13284037,53.182339954962295
chrX,13283759,48.3735738475891
chrV,13283719,39.39984396954617
chrIV,13283710,15.852202735587516
chrI,13283655,35.382982279157986
chrII,13283612,10.798179171539745
chrIII,13283525,29.39482581902952
chrII,13283497,49.615623056354416
chrIII,13283385,92.85949857037492
chrIII,13283222,18.26319374539421
chrIII,13283127,22.722798714477296
chrIV,13283054,92.45124911064427
chrIII,13283045,5.814406027542198
chrII,13283037,2.107497669010548
chrIII,13282968,83.26815005901278
chrIV,13282877,96.09804274415076
chrIII,13282838,97.12573479664188
chrI,13282719,56.86342046228544
chrIII,13282690,81.71014139982945
chrIV,13282623,71.06416598486989
chrIII,13282533,44.645924505050154
chrII,13282484,56.093691743739285
chrIII,13282393,77.61950822388049
chrIV,13282353,4.646219938900541
chrI,13281922,23.73339946086801
chrIII,13281879,10.269367226130584
chrI,13281792,76.62233493927681
chrIII,13281720,3.4523463876816862
chrIV,13281429,39.17072513092168
chrIV,13281024,68.13975004779458
chrIII,13280967,78.76798488555393
chrII,13280906,12.147619085332728
chrIII,13280823,23.42047618836156
chrII,13280739,39.36052054676148
chrIII,13280728,38.207347125835945
chrII,13280651,21.890016638715373
chrI,13280600,19.447195307249366
chrII,13280455,39.00291626947836
chrIV,13280449,75.92696479275277
chrI,13280372,70.79613989832531
chrI,13280219,1.939097386014752
chrIV,13280139,52.71904958067874
chrIV,13280059,19.24938081176078
chrII,13280034,13.57424903813734
chrIII,13279989,50.158957491235284
chrII,13279737,37.33778182844209
chrIV,13279354,9.39503425184287
chrI,13279340,52.35813110258145
chrI,13279270,49.67565185896599
chrIV,13279206,58.64740555629033
chrI,13279206,17.07189179596197
chrIV,13279113,63.54284699836285
chrIII,13279052,49.215647219046154
chrIII,13278763,84.947835426057
chrIV,13278749,68.98247130840939
chrII,13278710,4.68059496632217
chrIII,13278687,3.721503878173089
chrIV,13278108,45.77616615427935
chrIII,13277850,92.51015059480703
chrI,13277613,29.902748337459396
chrIV,13277279,23.882875690214348
chrIV,13277147,2.458818237541918
chrIII,13277071,73.30269502124895
chrI,13277035,9.006314883949177
chrIV,13276911,32.37557664751062
chrII,13276830,2.6215552002738454
chrI,13276707,82.8217258728326
chrII,13276515,94.53579091706709
chrIII,13276507,97.42227176873658
chrV,13276356,40.06098709275637
chrX,13276262,80.67894521729897
chrIV,13276125,72.66414894624015
chrII,13276116,30.600866008911396
chrIII,13276009,29.056678574525154
chrIII,13275945,61.869279632568855
chrIV,13275860,7.618423785045985
chrIV,13275755,40.101965728944855
chrII,13275714,54.60229696448254
chrV,13275689,3.5475431820511445
chrIII,13275592,17.44822675488579
chrIV,13275531,92.4363955591467
chrIII,13275481,78.22192910738181
chrIV,13275280,6.213432767164301
chrIII,13275269,4.18623530908261
chrIV,13275214,67.33893281396443
chrIII,13275071,41.69972272527758
chrX,13275032,17.463269415126394
chrX,13274924,58.93976515209442
chrX,13274730,35.456065974430544
chrII,13274627,70.60276347998872
chrX,13274447,83.57962351080542
chrII,13274439,99.96227061359752
chrIII,13274388,30.985652792066016
chrIII,13274254,95.6140961590424
chrIV,13273950,58.56324068787997
chrIII,13273943,27.012979933050662
chrI,13273817,20.217853984359508
chrII,13273733,50.63791144920468
chrI,13273680,12.64434089355802
chrII,13273657,2.4891782944637035
chrX,13273650,66.80341597208535
chrIII,13273538,46.79248730672454
chrX,13273500,49.6863528919517
chrI,13273432,13.502070071656396
chrX,13273353,19.604426711366173
chrIII,13273219,75.91656173483565
chrIV,13273187,59.75414378557616
chrV,13273149,84.98740026227878
chrIII,13273124,11.530761793102055
chrIII,13273051,7.60634911968889
chrV,13272987,42.83053934859895
chrI,13272963,79.62109495934922
chrIII,13272726,22.426440891453957
chrIV,13272538,22.109636729302512
chrIV,13272324,19.537576302598552
chrII,13272210,32.05458264574047
chrIII,13272008,32.90361349779948
chrII,13271954,45.48139187303134
chrIV,13271889,45.92114643981759
chrIII,13271781,8.156017698302731
chrIII,13271745,36.76333933880262
chrIII,13271612,34.90072139845344
chrIII,13271579,37.16555605079443
chrIV,13271528,87.00069559498634
chrIII,13271467,50.90850801749612
chrV,13271334,43.92068676387562
chrI,13271190,32.47300928714597
chrX,13271138,56.60580385956624
chrIV,13271070,28.947985812848625
chrIII,13271027,42.50014112730611
chrX,13270946,66.12479378049328
chrIII,13270909,85.77366205649508
chrX,13270768,87.77868325802574
chrIV,13270722,15.284135271250298
chrIII,13270675,29.433872787489197
chrX,13270482,21.77796932003882
chrIII,13270473,1.900323849939507
chrIV,13270467,58.55950334085097
chrII,13270321,16.182368910034487
chrIII,13270312,36.41916183815009
chrIII,13270150,24.421438509655392
chrII,13269989,51.9855777512622
chrIV,13269967,67.31820346334653
chrIII,13269941,41.60480591258576
chrIV,13269762,79.08602282218176
chrI,13269397,63.41741233118397
chrX,13269163,70.66895548697516
chrII,13269115,58.84102483188646
chrII,13268955,89.84585956377191
chrI,13268880,81.88883331397774
chrIV,13268789,7.958473788961949
chrIV,13268677,84.82581547019625
chrIII,13268410,80.98424679227081
chrIV,13268292,14.538747337725367
chrII,13268198,47.36409653845778
chrIII,13268045,63.16176244894634
chrI,13268029,59.09177481676613
chrII,13268027,82.42518787772059
chrIII,13267696,43.09624235740085
chrI,13266925,20.793882817016577
chrIV,13266925,80.1210345834679
chrX,13266909,16.629956181624948
chrII,13266845,22.267616380515925
chrIV,13266642,80.83148034773147
chrX,13266574,19.10896972280981
chrII,13266279,10.931630420134663
chrV,13265619,33.040923194666625
chrIII,13265581,32.99159059726401
chrII,13265511,29.59395022307671
chrIII,13265168,32.42357823029867
chrIV,13265043,10.110025407493676
chrII,13264997,49.48037446182769
chrIII,13264882,29.52048398922776
chrX,13264754,58.862283629890584
chrV,13264713,36.71429212203293
chrIII,13264581,61.33138378263416
chrIV,13264458,77.59920775460245
chrIII,13264330,14.768458464050623
chrIII,13264304,72.55133600939052
chrIV,13264196,38.372273204614736
chrII,13264107,92.0519004168515
chrV,13263725,55.6177003699412
chrIII,13263154,16.06050008587013
chrIII,13262986,54.345009276009925
chrI,13262917,32.91075481572679
chrIV,13262870,36.253056434188764
chrIV,13262825,63.48504639940963
chrI,13262820,18.540344924958273
chrIII,13262777,71.56342050263684
chrII,13262644,83.74295620876781
chrII,13262486,79.28406373917014
chrIV,13262421,46.53839517030496
chrIII,13262255,75.4887976132665
chrIII,13262181,15.69457834371219
chrII,13262082,76.26035682838688
chrII,13261744,48.044135057336895
chrIV,13261593,77.53256494306808
chrX,13261576,88.50194066779262
chrX,13261403,5.593456833476534
chrIV,13261061,18.313594798798803
chrII,13260838,90.2112406864531
chrV,13260629,54.82636735166483
chrIV,13260627,61.32090552916089
chrI,13260523,26.88182424459718
chrIV,13260447,41.915191607799926
chrII,13260415,16.116241427617553
chrIII,13259876,35.72314982433535
chrIII,13259733,12.184877980905991
chrIII,13259626,82.81322136280455
chrIII,13259534,32.835348756060704
chrX,13259522,48.86158575622003
chrV,13259191,59.90477856248419
chrIII,13259065,18.816003206153486
chrIV,13258870,78.04187163016603
chrI,13257959,76.80989561108488
chrIII,13257444,88.39743447893032
chrII,13257073,62.05665088904991
chrIII,13257028,64.55665635374797
chrX,13256806,64.43655836530237
chrX,13256802,97.94788641178356
chrIV,13256795,52.75498325350884
chrIV,13256391,66.91865185809132
chrIII,13256348,62.2457949495378
chrIV,13256255,87.62376633851875
chrIII,13255997,26.77053589490349
chrIII,13255829,62.61656951992217
chrI,13255646,99.35283274474763
chrIII,13255486,32.47461025310194
chrX,13255382,86.61413777516884
chrII,13255313,57.29991815623031
chrIII,13255214,54.83313861226849
chrV,13254817,65.9621593572867
chrIV,13254689,16.40631257939344
chrI,13254602,65.98410546583894
chrIV,13254482,1.303348453854836
chrIII,13254477,92.75792683930702
chrIV,13254421,31.163798399064458
chrII,13254401,12.179157399695505
chrII,13254111,8.84255103636512
chrIII,13254089,51.62143658928232
chrIII,13254041,36.82004782582093
chrIV,13253751,96.74499664722
chrV,13253750,1.131039238522546
chrIII,13253674,33.59788390132502
chrIV,13253603,11.923535109169027
chrI,13253407,19.81755838617254
chrIII,13252822,32.41126808437584
chrIV,13251896,47.95823148447881
chrIII,13251600,8.398094711574206
chrIV,13251594,23.53911605797936
chrV,13251498,30.16645278100246
chrIV,13251486,27.841453446778058
chrIII,13251485,67.37934946051138
chrIV,13251382,84.44407343621775
chrIV,13251232,13.718391919306212
chrV,13250921,48.29647968312181
chrIII,13250730,43.636683576763055
chrI,13250589,65.45047694875028
chrI,13250393,36.03658096678132
chrI,13250316,19.46099693396835
chrIV,13250291,40.66234755679498
chrI,13250187,2.0036941451238857
chrIII,13250000,17.734248066718823
chrI,13249929,58.143314717702985
chrIV,13249818,44.846259648895085
chrV,13249753,36.76968265622813
chrII,13249670,77.31502789431957
chrIII,13249583,15.425377877058354
chrIV,13249204,87.9663153716163
chrIV,13249132,59.46162342183072
chrI,13249033,94.9013135018759
chrIV,13249026,53.72894412351888
chrIV,13248855,73.73295325406215
chrIII,13248701,4.849574797981639
chrIV,13248091,44.72598600947283
chrX,13247958,83.8664100286543
chrV,13247820,75.60563176378403
chrIV,13247791,43.49633158498786
chrV,13247703,28.534353552749582
chrIV,13246983,82.4076164560244
chrX,13246965,72.64941142355438
chrV,13246313,52.420810927185265
chrIV,13246254,15.920806766089433
chrIV,13244855,60.38428089316831
chrIV,13243577,52.1237559699145
chrII,13243475,60.17964309570218
chrIII,13243448,24.096445188288914
chrII,13243322,84.309503488074
chrIII,13243246,87.44342047172051
chrI,13243010,48.94815312526493
chrI,13242913,1.0671051614998495
chrIII,13242840,30.644105400248737
chrI,13242831,9.014635292962339
chrII,13242716,47.09650464037653
chrI,13242700,56.500309210007906
chrII,13242480,4.039150191791684
chrIV,13242357,36.90795484593357
chrX,13242355,65.60059966425959
chrII,13241829,3.0556448827216367
chrII,13241477,9.497262566089299
chrII,13241428,70.19758186766569
chrI,13241338,8.731003109521343
chrI,13241333,82.19509279188081
chrII,13240879,38.81131313104946
chrIV,13240778,31.567330526512222
chrII,13240545,86.450309498296
chrII,13240386,51.94676268030763
chrII,13240132,50.149610381415165
chrX,13240000,20.398890054998237
chrI,13239702,9.894802561381281
chrV,13239537,59.97413756905198
chrIV,13239414,46.55617533052721
chrII,13239028,55.05466840182516
chrX,13238991,35.82018286046149
chrI,13238932,37.30873422771607
chrII,13238823,51.80877760695406
chrII,13238545,97.63580214279993
chrI,13238386,49.4492151651428
chrIV,13237942,13.629835450654273
chrIV,13237900,2.7535573076194817
chrI,13237589,60.23473608073446
chrV,13236962,55.70230069425414
chrI,13236642,32.67941649002792
chrII,13236433,66.49090809047132
chrIII,13236304,50.23002897194471
chrX,13236228,62.97231766899561
chrIV,13236091,90.20411914634941
chrII,13236047,44.44003865560172
chrV,13236045,73.12635968345423
chrII,13235928,59.30749074839351
chrIV,13235867,52.77152936287646
chrII,13235805,26.902246928441453
chrIV,13235704,33.109178661815704
chrIV,13235630,1.7457825169397592
chrII,13235601,35.873943911927526
chrIV,13235435,86.38571085745535
chrX,13235310,14.488731665935738
chrIV,13235215,76.28975656001955
chrX,13235054,34.246267591197345
chrII,13234751,18.090099756653153
chrII,13234591,74.77001369915179
chrII,13234282,45.02207961303291
chrIV,13234167,15.983781747246486
chrI,13233895,20.970066107599166
chrIV,13233839,39.676089848711094
chrII,13233316,77.31892391722867
chrII,13233238,84.40461973498408
chrII,13233135,91.91796619931382
chrI,13233102,85.19087395064976
chrX,13232709,56.920591148041
chrIV,13232644,58.31589760537897
chrV,13232606,20.474278598652894
chrII,13232490,78.64932571472139
chrIV,13232442,98.51701684708814
chrII,13232395,19.42698380557012
chrII,13232301,13.602723377109033
chrII,13232205,96.17960025229543
chrII,13232011,86.5706130790033
chrI,13231993,51.15248206957793
chrI,13231913,68.61910286995264
chrV,13231904,46.919988712331985
chrI,13231755,57.34056217999068
chrI,13231708,35.525499831987084
chrX,13231686,74.42803055491888
chrI,13231334,7.975128844471698
chrII,13231044,18.207945510128894
chrII,13231016,76.52148495525262
chrIV,13231006,3.810707337689254
chrII,13230956,46.00594733930428
chrIV,13230920,25.313147673836852
chrI,13230746,38.50132248644776
chrV,13230665,82.95865667191666
chrX,13230538,77.36628475142945
chrI,13230440,78.4787236233295
chrII,13230241,61.10932014706577
chrII,13230193,2.7060850928314206
chrIV,13230188,41.322217449769866
chrX,13230176,6.6139335007704005
chrI,13230105,42.64527453322366
chrX,13230072,6.777224787159249
chrII,13230067,75.29124555575488
chrI,13230011,61.12687022757953
chrI,13229981,22.320466313135665
chrIII,13229769,11.671210612818014
chrX,13229688,52.02459678737533
chrIV,13229509,85.62858097249627
chrIV,13229241,47.70494796383254
chrI,13229196,39.04180034162654
chrI,13229074,77.32509160799266
chrII,13229073,71.80021664901427
chrII,13229040,30.73463047093567
chrII,13228901,54.29735852327679
chrIII,13228673,96.93901810590035
chrIV,13228569,87.93775804062082
chrIV,13228468,44.23085511971965
chrIV,13228164,36.82435018166183
chrIV,13228056,3.9383356928481756
chrI,13227882,62.51645893296878
chrII,13227771,67.24148309092132
chrII,13227644,55.39288735396066
chrIII,13227587,53.23768918354343
chrV,13227509,33.150028386995764
chrIII,13227482,43.3435255793228
chrII,13227479,15.724444414558528
chrII,13227372,47.74732463571515
chrIII,13227290,36.62460914514102
chrIII,13227242,54.30072557776636
chrII,13227231,37.69625646354368
chrIII,13227176,70.34162695941308
chrIII,13227103,52.34197184638931
chrII,13227098,51.80507387135167
chrIII,13226985,42.099327826515506
chrX,13226884,28.809456391040804
chrIII,13226714,43.12168176799366
chrIII,13226409,86.437273183992
chrI,13226268,31.582769432185135
chrII,13226178,28.28717387625802
chrII,13225982,68.36963556138286
chrIII,13225924,68.62465447470157
chrIV,13225618,16.905514967097837
chrI,13224936,20.868334753034492
chrIII,13224564,9.544419565059584
chrIV,13224499,52.362886694244786
chrII,13224135,98.83475777374416
chrIV,13223608,23.31085503593822
chrIII,13223603,59.67705447822248
chrX,13223571,45.081583285159134
chrII,13223420,54.510002164668236
chrIII,13223342,22.77229629774107
chrII,13223066,97.00011191123176
chrI,13223052,40.74721218199136
chrIV,13222958,14.355666704182875
chrII,13222899,56.56299755425903
chrII,13222742,31.43005839676286
chrIII,13222431,13.077844012199032
chrIII,13222313,60.15839709169993
chrIV,13222253,13.485182139848707
chrII,13222176,54.782354484231256
chrIV,13222104,73.95959500325593
chrIII,13222063,3.3824717668566056
chrII,13222056,68.5448138329622
chrII,13222039,76.90640767111603
chrIII,13221796,21.142300966659228
chrIV,13221438,65.84609624341067
chrI,13221420,12.932191117701612
chrII,13221416,82.13778693384141
chrI,13221154,93.7270342630547
chrIV,13221134,70.63165344124678
chrI,13221050,55.073826992239695
chrI,13220905,70.92818570740707
chrI,13220859,7.512259047541107
chrIII,13220814,69.27311247940038
chrII,13220761,63.21443438949889
chrIII,13220693,40.638805725916065
chrIV,13220483,69.9746464349498
chrIII,13220422,89.60280430668715
chrIII,13220403,37.96672813292515
chrI,13220298,58.66246855337875
chrII,13220256,15.540576783913865
chrI,13219977,32.39414883555091
chrIII,13219879,94.68809779598551
chrIII,13219510,25.501278487546404
chrIII,13219343,65.48448210006933
chrIII,13218475,65.59905002217192
chrIII,13218029,28.8628163236254
chrIV,13217316,81.08719666641032
chrIII,13217167,3.7904762635394995
chrIV,13216894,5.574005502625215
chrV,13216761,70.36656213976983
chrIV,13216688,91.35727989242567
chrX,13216637,42.018158762370426
chrIV,13216566,32.210830384923796
chrIII,13216357,8.94619446199951
chrIII,13216097,83.1864551933845
chrII,13215845,67.0556653369766
chrIII,13215357,76.6956173936539
chrIII,13215291,19.866164815351194
chrIII,13215155,70.15489198919508
chrIII,13215065,3.9432440907868975
chrIII,13214919,21.25749455379502
chrIV,13214803,13.473338953168488
chrII,13214744,26.831908543342198
chrIV,13214674,22.736776236302816
chrIII,13214544,87.1859269951092
chrII,13214392,53.816382455000465
chrII,13214315,88.73841050034476
chrII,13214109,64.74393400927566
chrX,13214011,59.66127692226456
chrI,13213852,59.276811120005895
chrIII,13213790,89.1069886996444
chrIII,13213548,9.084096642826173
chrIV,13213013,91.06032201922876
chrI,13212916,90.71082451906358
chrIV,13212909,69.46035328990337
chrII,13212723,73.96967145220378
chrII,13212552,72.25390152060707
chrIII,13212397,25.543384191811278
chrV,13212368,37.78973245074417
chrIII,13212144,11.122949774634336
chrIII,13212064,70.76149768262326
chrX,13211941,4.30282127509312
chrIII,13211922,12.993463264834276
chrIII,13211794,11.224899507879893
chrIV,13211783,1.2320104448120663
chrIV,13211733,91.82961739063153
chrIV,13211615,95.80799096448105
chrIII,13211394,42.36479516969855
chrIV,13211318,76.11290970550637
chrIII,13211307,82.04636217200837
chrIII,13211196,87.55303688933724
chrIII,13210987,93.77451100221039
chrIV,13210771,13.228401346226999
chrII,13210716,49.67504714968997
chrI,13210556,48.13161133417457
chrII,13210511,21.334520998989568
chrIV,13210509,62.30536283612511
chrIV,13210383,58.78118432773785
chrIII,13210355,79.34072669701956
chrIII,13210242,79.65845516222386
chrIII,13210127,9.355961091821872
chrIII,13209942,9.814286137022101
chrIII,13209799,89.7755159183446
chrIV,13209680,37.95065851287278
chrIII,13209288,90.2969490255131
chrIV,13208468,54.8406419208397
chrV,13208443,94.05617817096832
chrII,13208393,25.199753714188027
chrI,13207921,8.662040198493647
chrII,13207906,93.57578964754521
chrII,13207902,66.57742847869068
chrII,13207894,10.993445096119482
chrIV,13207858,54.75171187261229
chrII,13207753,99.90851956491647
chrII,13207563,13.588014795387695
chrII,13206831,89.38612124396359
chrII,13206770,85.12739901431551
chrV,13206648,84.27097955814753
chrIV,13206633,63.42971263382857
chrIII,13206617,81.91728601489615
chrII,13206564,36.20399865180524
chrII,13206447,34.67794055901735
chrIII,13206410,63.10637393210666
chrII,13206347,70.38265544743452
chrV,13206280,60.452319491426316
chrIII,13206253,30.143655528916106
chrII,13206185,16.62820540409134
chrIII,13206158,36.641876863292545
chrV,13206109,66.12737474443259
chrX,13205717,3.297150273227241
chrIII,13205616,24.064263560554526
chrIII,13205591,42.8476890894225
chrII,13205525,86.50149114378067
chrIII,13205404,12.351763595033644
chrII,13205398,56.50212681542654
chrII,13205234,69.22948452957401
chrIII,13205171,77.30807902530097
chrIV,13204853,5.311111206494159
chrIV,13204714,85.94972915026943
chrX,13204589,7.055765589456438
chrIV,13204576,3.8904490960833105
chrIII,13204484,44.73524189913056
chrIII,13204369,57.96641581696269
chrI,13204269,24.940480956445608
chrIV,13203870,24.722891582705618
chrII,13203774,23.598494712415807
chrIII,13203574,2.43540276449263
chrII,13203552,33.99467342434777
chrIV,13203532,41.290312402635415
chrIII,13203454,32.525660778006205
chrII,13203399,64.16571703129345
chrIII,13203208,16.005029845852402
chrI,13203183,82.36225243865921
chrX,13203154,80.1431843628937
chrII,13203110,59.50197184207582
chrIV,13203015,8.26446058463382
chrIII,13202968,96.39951969590389
chrX,13202868,32.04727826479615
chrIII,13202847,26.815317197033124
chrII,13202803,63.292678236772744
chrIII,13202702,70.85465900664127
chrI,13202476,90.17866004600852
chrII,13202471,18.20608685638873
chrX,13202454,68.68550274722661
chrIII,13202345,96.27577286351416
chrII,13202235,17.26210270834177
chrX,13202186,53.318456959952336
chrII,13201709,61.11034681257178
chrII,13201599,86.26415717593589
chrIV,13201570,68.97913652360877
chrII,13201451,35.65936701808019
chrIV,13201416,72.22063077610822
chrII,13201342,45.168927466931684
chrIV,13201217,50.09700288407927
chrIV,13201011,28.85111842757137
chrX,13200924,14.169925053326091
chrX,13200851,38.83829603414287
chrIV,13200842,86.44458610736727
chrIV,13200814,57.480572398632255
chrIII,13200623,16.27608069962551
chrII,13200580,93.98764013198274
chrIV,13200495,77.3910219643766
chrX,13200256,94.99019019935211
chrII,13200247,80.71249523659836
chrIII,13200223,14.14267669438178
chrIV,13200002,66.25532439410145
chrIII,13199365,13.232709242133003
chrI,13198910,57.62643448974866
chrIII,13198758,33.18408098960124
chrI,13198500,87.2598602761259
chrIII,13198460,11.29284526899512
chrIV,13198341,21.586941536689878
chrIII,13198321,27.314916151058526
chrIII,13198231,24.00616891506872
chrIV,13198005,41.940511751605385
chrIII,13197945,44.38482595127394
chrII,13197942,87.13709262584041
chrII,13197794,72.73850235303998
chrIV,13197764,68.54642505460606
chrIII,13197344,44.81855937257222
chrIII,13197279,86.72194968143363
chrIII,13197199,47.22351742629001
chrII,13197179,50.80377788440426
chrII,13197134,18.544176918640307
chrIII,13197066,96.35642761265711
chrIV,13196923,88.6309069154889
chrIII,13196804,90.6481211733886
chrII,13196453,40.80085538604999
chrIII,13196406,5.14561667787445
chrII,13196403,20.23823955020272
chrII,13196350,83.67675382287024
chrII,13196342,47.76235827292597
chrIII,13195809,37.337909752740174
chrX,13195640,75.57324460313555
chrII,13195189,10.934501461134248
chrIII,13195147,98.0918173094522
chrII,13194685,99.35015918479802
chrII,13194452,73.5740656465843
chrIII,13194012,94.36413315775259
chrX,13193676,83.05616277566214
chrII,13193473,8.939036614929243
chrII,13193392,5.456994796253316
chrIII,13193343,64.48436814355728
chrII,13193298,64.07452843241754
chrIV,13193041,41.84531676284985
chrV,13192950,38.569737810730516
chrII,13192907,65.86775229240664
chrIII,13192873,12.349539611656178
chrIV,13192824,86.43708640495431
chrIV,13192809,63.22945928210601
chrX,13192806,46.4307933359167
chrIV,13192679,50.69462796152419
chrII,13192665,30.748384410096484
chrIII,13192630,1.7977141871125037
chrII,13192487,58.23892558191391
chrII,13192298,20.7873321642036
chrIII,13192249,70.24229198864472
